,CIK,Company Name,Form Type,Date Filed,Filename
316217,945394,HOSPITALITY PROPERTIES TRUST,8-K,2015-02-27,edgar/data/945394/0001104659-15-014756.txt
316218,945394,HOSPITALITY PROPERTIES TRUST,CORRESP,2015-03-16,edgar/data/945394/0001104659-15-019762.txt
316219,945394,HOSPITALITY PROPERTIES TRUST,CORRESP,2015-03-19,edgar/data/945394/0001104659-15-021158.txt
316220,945394,HOSPITALITY PROPERTIES TRUST,DEF 14A,2015-03-31,edgar/data/945394/0001047469-15-002988.txt
316221,945394,HOSPITALITY PROPERTIES TRUST,NO ACT,2015-02-05,edgar/data/945394/9999999997-15-001034.txt
316222,945394,HOSPITALITY PROPERTIES TRUST,PRE 14A,2015-03-02,edgar/data/945394/0001047469-15-001521.txt
316223,945394,HOSPITALITY PROPERTIES TRUST,PREC14A,2015-03-12,edgar/data/945394/0001034426-15-000011.txt
316224,945394,HOSPITALITY PROPERTIES TRUST,PRER14A,2015-03-13,edgar/data/945394/0001047469-15-002189.txt
316225,945394,HOSPITALITY PROPERTIES TRUST,PRER14A,2015-03-16,edgar/data/945394/0001047469-15-002223.txt
316226,945394,HOSPITALITY PROPERTIES TRUST,PRER14A,2015-03-20,edgar/data/945394/0001047469-15-002486.txt
316227,945394,HOSPITALITY PROPERTIES TRUST,PRER14A,2015-03-26,edgar/data/945394/0001047469-15-002760.txt
316228,945394,HOSPITALITY PROPERTIES TRUST,PRRN14A,2015-03-25,edgar/data/945394/0001034426-15-000022.txt
316229,945394,HOSPITALITY PROPERTIES TRUST,SC 13G/A,2015-01-15,edgar/data/945394/0001086364-15-000287.txt
316230,945394,HOSPITALITY PROPERTIES TRUST,SC 13G/A,2015-01-30,edgar/data/945394/0001104659-15-005679.txt
316231,945394,HOSPITALITY PROPERTIES TRUST,SC 13G/A,2015-02-06,edgar/data/945394/0000932471-15-003129.txt
316232,945394,HOSPITALITY PROPERTIES TRUST,SC 13G/A,2015-02-10,edgar/data/945394/0000932471-15-003769.txt
316233,945394,HOSPITALITY PROPERTIES TRUST,SC 13G/A,2015-02-13,edgar/data/945394/0001422849-15-000236.txt
316234,945394,HOSPITALITY PROPERTIES TRUST,UPLOAD,2015-03-12,edgar/data/945394/0000000000-15-014590.txt
316235,945394,HOSPITALITY PROPERTIES TRUST,UPLOAD,2015-03-18,edgar/data/945394/0000000000-15-016170.txt
316236,945394,HOSPITALITY PROPERTIES TRUST,UPLOAD,2015-03-18,edgar/data/945394/0000000000-15-016176.txt
316237,945394,HOSPITALITY PROPERTIES TRUST,UPLOAD,2015-03-31,edgar/data/945394/0000000000-15-018749.txt
316310,945764,DENBURY RESOURCES INC,10-K,2015-02-27,edgar/data/945764/0000945764-15-000013.txt
316311,945764,DENBURY RESOURCES INC,11-K,2015-03-27,edgar/data/945764/0000945764-15-000018.txt
316312,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000975.txt
316313,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000976.txt
316314,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000979.txt
316315,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000981.txt
316316,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000982.txt
316317,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000984.txt
316318,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000986.txt
316319,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000987.txt
316320,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000989.txt
316321,945764,DENBURY RESOURCES INC,4,2015-01-05,edgar/data/945764/0001127602-15-000990.txt
316322,945764,DENBURY RESOURCES INC,4,2015-01-06,edgar/data/945764/0001127602-15-001250.txt
316323,945764,DENBURY RESOURCES INC,4,2015-01-06,edgar/data/945764/0001127602-15-001256.txt
316324,945764,DENBURY RESOURCES INC,4,2015-01-06,edgar/data/945764/0001127602-15-001257.txt
316325,945764,DENBURY RESOURCES INC,4,2015-01-06,edgar/data/945764/0001127602-15-001261.txt
316326,945764,DENBURY RESOURCES INC,4,2015-01-13,edgar/data/945764/0001127602-15-001751.txt
316327,945764,DENBURY RESOURCES INC,4,2015-01-13,edgar/data/945764/0001127602-15-001752.txt
316328,945764,DENBURY RESOURCES INC,4,2015-01-13,edgar/data/945764/0001127602-15-001753.txt
316329,945764,DENBURY RESOURCES INC,4,2015-01-13,edgar/data/945764/0001127602-15-001754.txt
316330,945764,DENBURY RESOURCES INC,4,2015-01-13,edgar/data/945764/0001127602-15-001755.txt
316331,945764,DENBURY RESOURCES INC,4,2015-02-03,edgar/data/945764/0001127602-15-003852.txt
316332,945764,DENBURY RESOURCES INC,4,2015-02-03,edgar/data/945764/0001127602-15-003854.txt
316333,945764,DENBURY RESOURCES INC,4,2015-02-03,edgar/data/945764/0001127602-15-003855.txt
316334,945764,DENBURY RESOURCES INC,8-K,2015-01-15,edgar/data/945764/0000945764-15-000004.txt
316335,945764,DENBURY RESOURCES INC,8-K,2015-01-29,edgar/data/945764/0000945764-15-000007.txt
316336,945764,DENBURY RESOURCES INC,8-K,2015-02-19,edgar/data/945764/0000945764-15-000010.txt
316337,945764,DENBURY RESOURCES INC,8-K,2015-03-26,edgar/data/945764/0000945764-15-000017.txt
316338,945764,DENBURY RESOURCES INC,SC 13G/A,2015-02-09,edgar/data/945764/0000215457-15-000161.txt
316339,945764,DENBURY RESOURCES INC,SC 13G/A,2015-02-10,edgar/data/945764/0000932471-15-003948.txt
316340,945764,DENBURY RESOURCES INC,SC 13G/A,2015-02-12,edgar/data/945764/0001193125-15-046987.txt
316341,945764,DENBURY RESOURCES INC,SC 13G/A,2015-02-13,edgar/data/945764/0001422849-15-000212.txt
316342,945764,DENBURY RESOURCES INC,SC 13G,2015-01-30,edgar/data/945764/0001193125-15-026725.txt
316343,945764,DENBURY RESOURCES INC,SC 13G,2015-02-12,edgar/data/945764/0001519058-15-000098.txt
316352,945841,POOL CORP,10-K,2015-02-26,edgar/data/945841/0000945841-15-000034.txt
316353,945841,POOL CORP,4,2015-01-07,edgar/data/945841/0000945841-15-000002.txt
316354,945841,POOL CORP,4,2015-01-07,edgar/data/945841/0000945841-15-000004.txt
316355,945841,POOL CORP,4,2015-01-14,edgar/data/945841/0000945841-15-000006.txt
316356,945841,POOL CORP,4,2015-01-23,edgar/data/945841/0000945841-15-000008.txt
316357,945841,POOL CORP,4,2015-02-12,edgar/data/945841/0000945841-15-000013.txt
316358,945841,POOL CORP,4,2015-02-19,edgar/data/945841/0000945841-15-000021.txt
316359,945841,POOL CORP,4,2015-02-20,edgar/data/945841/0000945841-15-000023.txt
316360,945841,POOL CORP,4,2015-02-25,edgar/data/945841/0000945841-15-000028.txt
316361,945841,POOL CORP,4,2015-02-25,edgar/data/945841/0000945841-15-000029.txt
316362,945841,POOL CORP,4,2015-02-25,edgar/data/945841/0000945841-15-000030.txt
316363,945841,POOL CORP,4,2015-02-25,edgar/data/945841/0000945841-15-000031.txt
316364,945841,POOL CORP,4,2015-03-02,edgar/data/945841/0000945841-15-000044.txt
316365,945841,POOL CORP,4,2015-03-02,edgar/data/945841/0000945841-15-000045.txt
316366,945841,POOL CORP,4,2015-03-02,edgar/data/945841/0000945841-15-000046.txt
316367,945841,POOL CORP,4,2015-03-02,edgar/data/945841/0000945841-15-000047.txt
316368,945841,POOL CORP,4,2015-03-02,edgar/data/945841/0000945841-15-000048.txt
316369,945841,POOL CORP,4,2015-03-02,edgar/data/945841/0000945841-15-000049.txt
316370,945841,POOL CORP,4,2015-03-02,edgar/data/945841/0000945841-15-000050.txt
316371,945841,POOL CORP,4,2015-03-03,edgar/data/945841/0000945841-15-000056.txt
316372,945841,POOL CORP,4,2015-03-03,edgar/data/945841/0000945841-15-000057.txt
316373,945841,POOL CORP,4,2015-03-03,edgar/data/945841/0000945841-15-000058.txt
316374,945841,POOL CORP,4,2015-03-03,edgar/data/945841/0000945841-15-000059.txt
316375,945841,POOL CORP,4,2015-03-03,edgar/data/945841/0000945841-15-000060.txt
316376,945841,POOL CORP,4,2015-03-06,edgar/data/945841/0000945841-15-000062.txt
316377,945841,POOL CORP,4,2015-03-16,edgar/data/945841/0000945841-15-000065.txt
316378,945841,POOL CORP,4,2015-03-16,edgar/data/945841/0000945841-15-000066.txt
316379,945841,POOL CORP,4,2015-03-20,edgar/data/945841/0000945841-15-000068.txt
316380,945841,POOL CORP,5,2015-02-17,edgar/data/945841/0000945841-15-000015.txt
316381,945841,POOL CORP,5,2015-02-17,edgar/data/945841/0000945841-15-000017.txt
316382,945841,POOL CORP,5,2015-02-17,edgar/data/945841/0000945841-15-000019.txt
316383,945841,POOL CORP,8-K,2015-02-12,edgar/data/945841/0000945841-15-000011.txt
316384,945841,POOL CORP,8-K,2015-03-02,edgar/data/945841/0000945841-15-000036.txt
316385,945841,POOL CORP,DEF 14A,2015-03-26,edgar/data/945841/0000945841-15-000071.txt
316386,945841,POOL CORP,SC 13G/A,2015-01-22,edgar/data/945841/0001086364-15-000558.txt
316387,945841,POOL CORP,SC 13G/A,2015-02-10,edgar/data/945841/0001193125-15-040686.txt
316388,945841,POOL CORP,SC 13G/A,2015-02-11,edgar/data/945841/0000932471-15-005349.txt
316389,945841,POOL CORP,SC 13G/A,2015-02-12,edgar/data/945841/0000080255-15-000321.txt
316390,945841,POOL CORP,SC 13G/A,2015-02-12,edgar/data/945841/0001140361-15-005774.txt
316391,945841,POOL CORP,SC 13G/A,2015-02-17,edgar/data/945841/0000950123-15-002914.txt
4978,1018003,INGRAM MICRO INC,10-Q,2015-05-05,edgar/data/1018003/0001018003-15-000030.txt
4979,1018003,INGRAM MICRO INC,11-K,2015-06-25,edgar/data/1018003/0001018003-15-000040.txt
4980,1018003,INGRAM MICRO INC,3,2015-06-12,edgar/data/1018003/0001179110-15-009695.txt
4981,1018003,INGRAM MICRO INC,4/A,2015-06-15,edgar/data/1018003/0001179110-15-009763.txt
4982,1018003,INGRAM MICRO INC,4,2015-04-02,edgar/data/1018003/0001179110-15-005722.txt
4983,1018003,INGRAM MICRO INC,4,2015-05-08,edgar/data/1018003/0001179110-15-007446.txt
4984,1018003,INGRAM MICRO INC,4,2015-05-11,edgar/data/1018003/0001179110-15-007561.txt
4985,1018003,INGRAM MICRO INC,4,2015-05-14,edgar/data/1018003/0001179110-15-007829.txt
4986,1018003,INGRAM MICRO INC,4,2015-05-15,edgar/data/1018003/0001179110-15-007874.txt
4987,1018003,INGRAM MICRO INC,4,2015-06-01,edgar/data/1018003/0001179110-15-008781.txt
4988,1018003,INGRAM MICRO INC,4,2015-06-03,edgar/data/1018003/0001179110-15-008989.txt
4989,1018003,INGRAM MICRO INC,4,2015-06-03,edgar/data/1018003/0001179110-15-008990.txt
4990,1018003,INGRAM MICRO INC,4,2015-06-03,edgar/data/1018003/0001179110-15-008991.txt
4991,1018003,INGRAM MICRO INC,4,2015-06-03,edgar/data/1018003/0001179110-15-008993.txt
4992,1018003,INGRAM MICRO INC,4,2015-06-03,edgar/data/1018003/0001179110-15-008994.txt
4993,1018003,INGRAM MICRO INC,4,2015-06-03,edgar/data/1018003/0001179110-15-008995.txt
4994,1018003,INGRAM MICRO INC,4,2015-06-04,edgar/data/1018003/0001179110-15-009209.txt
4995,1018003,INGRAM MICRO INC,4,2015-06-04,edgar/data/1018003/0001179110-15-009210.txt
4996,1018003,INGRAM MICRO INC,4,2015-06-04,edgar/data/1018003/0001179110-15-009211.txt
4997,1018003,INGRAM MICRO INC,4,2015-06-04,edgar/data/1018003/0001179110-15-009213.txt
4998,1018003,INGRAM MICRO INC,4,2015-06-04,edgar/data/1018003/0001179110-15-009216.txt
4999,1018003,INGRAM MICRO INC,4,2015-06-04,edgar/data/1018003/0001179110-15-009217.txt
5000,1018003,INGRAM MICRO INC,4,2015-06-10,edgar/data/1018003/0001179110-15-009534.txt
5001,1018003,INGRAM MICRO INC,4,2015-06-15,edgar/data/1018003/0001179110-15-009782.txt
5002,1018003,INGRAM MICRO INC,8-K,2015-04-16,edgar/data/1018003/0001018003-15-000018.txt
5003,1018003,INGRAM MICRO INC,8-K,2015-05-04,edgar/data/1018003/0001018003-15-000028.txt
5004,1018003,INGRAM MICRO INC,8-K,2015-06-04,edgar/data/1018003/0001018003-15-000034.txt
5005,1018003,INGRAM MICRO INC,ARS,2015-04-21,edgar/data/1018003/9999999997-15-009237.txt
5006,1018003,INGRAM MICRO INC,CORRESP,2015-05-29,edgar/data/1018003/0001018003-15-000032.txt
5007,1018003,INGRAM MICRO INC,CORRESP,2015-06-19,edgar/data/1018003/0001018003-15-000037.txt
5008,1018003,INGRAM MICRO INC,DEF 14A,2015-04-20,edgar/data/1018003/0001018003-15-000020.txt
5009,1018003,INGRAM MICRO INC,UPLOAD,2015-05-18,edgar/data/1018003/0000000000-15-026896.txt
5010,1018003,INGRAM MICRO INC,UPLOAD,2015-06-11,edgar/data/1018003/0000000000-15-031177.txt
5011,1018003,INGRAM MICRO INC,UPLOAD,2015-06-29,edgar/data/1018003/0000000000-15-033969.txt
7175,1025996,KILROY REALTY CORP,10-Q,2015-04-30,edgar/data/1025996/0001025996-15-000122.txt
7176,1025996,KILROY REALTY CORP,3,2015-05-22,edgar/data/1025996/0001025996-15-000130.txt
7177,1025996,KILROY REALTY CORP,424B5,2015-06-30,edgar/data/1025996/0001193125-15-241325.txt
7178,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000105.txt
7179,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000106.txt
7180,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000107.txt
7181,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000108.txt
7182,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000109.txt
7183,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000110.txt
7184,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000111.txt
7185,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000112.txt
7186,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000113.txt
7187,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000114.txt
7188,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000115.txt
7189,1025996,KILROY REALTY CORP,4,2015-04-17,edgar/data/1025996/0001025996-15-000116.txt
7190,1025996,KILROY REALTY CORP,4,2015-05-22,edgar/data/1025996/0001025996-15-000136.txt
7191,1025996,KILROY REALTY CORP,4,2015-05-22,edgar/data/1025996/0001025996-15-000137.txt
7192,1025996,KILROY REALTY CORP,4,2015-05-22,edgar/data/1025996/0001025996-15-000138.txt
7193,1025996,KILROY REALTY CORP,4,2015-05-22,edgar/data/1025996/0001025996-15-000139.txt
7194,1025996,KILROY REALTY CORP,4,2015-05-22,edgar/data/1025996/0001025996-15-000140.txt
7195,1025996,KILROY REALTY CORP,4,2015-06-03,edgar/data/1025996/0001025996-15-000142.txt
7196,1025996,KILROY REALTY CORP,8-K,2015-04-29,edgar/data/1025996/0001025996-15-000120.txt
7197,1025996,KILROY REALTY CORP,8-K,2015-05-21,edgar/data/1025996/0001025996-15-000126.txt
7198,1025996,KILROY REALTY CORP,8-K,2015-06-30,edgar/data/1025996/0001193125-15-240273.txt
7199,1025996,KILROY REALTY CORP,ARS,2015-04-14,edgar/data/1025996/9999999997-15-008704.txt
7200,1025996,KILROY REALTY CORP,DEF 14A,2015-04-10,edgar/data/1025996/0001193125-15-126165.txt
7201,1025996,KILROY REALTY CORP,DEFA14A,2015-04-10,edgar/data/1025996/0001193125-15-126185.txt
7202,1025996,KILROY REALTY CORP,DEFR14A,2015-05-01,edgar/data/1025996/0001193125-15-166411.txt
7203,1025996,KILROY REALTY CORP,S-8,2015-06-10,edgar/data/1025996/0001193125-15-219330.txt
9958,103730,VISHAY INTERTECHNOLOGY INC,10-Q,2015-05-05,edgar/data/103730/0000103730-15-000022.txt
9959,103730,VISHAY INTERTECHNOLOGY INC,8-K,2015-05-05,edgar/data/103730/0000103730-15-000020.txt
9960,103730,VISHAY INTERTECHNOLOGY INC,8-K,2015-05-19,edgar/data/103730/0000103730-15-000024.txt
9961,103730,VISHAY INTERTECHNOLOGY INC,8-K,2015-06-09,edgar/data/103730/0000103730-15-000028.txt
9962,103730,VISHAY INTERTECHNOLOGY INC,ARS,2015-04-10,edgar/data/103730/9999999997-15-008574.txt
9963,103730,VISHAY INTERTECHNOLOGY INC,DEF 14A,2015-04-02,edgar/data/103730/0000103730-15-000017.txt
9964,103730,VISHAY INTERTECHNOLOGY INC,SD,2015-05-29,edgar/data/103730/0000103730-15-000026.txt
10303,1038074,SILICON LABORATORIES INC,10-Q,2015-04-29,edgar/data/1038074/0001104659-15-031286.txt
10304,1038074,SILICON LABORATORIES INC,3,2015-04-28,edgar/data/1038074/0001576021-15-000024.txt
10305,1038074,SILICON LABORATORIES INC,4,2015-04-16,edgar/data/1038074/0001576021-15-000016.txt
10306,1038074,SILICON LABORATORIES INC,4,2015-04-21,edgar/data/1038074/0001576021-15-000017.txt
10307,1038074,SILICON LABORATORIES INC,4,2015-04-27,edgar/data/1038074/0001576021-15-000018.txt
10308,1038074,SILICON LABORATORIES INC,4,2015-04-27,edgar/data/1038074/0001576021-15-000019.txt
10309,1038074,SILICON LABORATORIES INC,4,2015-04-27,edgar/data/1038074/0001576021-15-000020.txt
10310,1038074,SILICON LABORATORIES INC,4,2015-04-27,edgar/data/1038074/0001576021-15-000021.txt
10311,1038074,SILICON LABORATORIES INC,4,2015-04-27,edgar/data/1038074/0001576021-15-000022.txt
10312,1038074,SILICON LABORATORIES INC,4,2015-04-27,edgar/data/1038074/0001576021-15-000023.txt
10313,1038074,SILICON LABORATORIES INC,4,2015-04-28,edgar/data/1038074/0001576021-15-000025.txt
10314,1038074,SILICON LABORATORIES INC,4,2015-05-11,edgar/data/1038074/0001418215-15-000003.txt
10315,1038074,SILICON LABORATORIES INC,4,2015-05-18,edgar/data/1038074/0001576021-15-000026.txt
10316,1038074,SILICON LABORATORIES INC,4,2015-05-19,edgar/data/1038074/0001576021-15-000027.txt
10317,1038074,SILICON LABORATORIES INC,4,2015-05-28,edgar/data/1038074/0001576021-15-000028.txt
10318,1038074,SILICON LABORATORIES INC,4,2015-05-28,edgar/data/1038074/0001576021-15-000029.txt
10319,1038074,SILICON LABORATORIES INC,4,2015-06-01,edgar/data/1038074/0001576021-15-000030.txt
10320,1038074,SILICON LABORATORIES INC,4,2015-06-03,edgar/data/1038074/0001576021-15-000031.txt
10321,1038074,SILICON LABORATORIES INC,4,2015-06-16,edgar/data/1038074/0001576021-15-000032.txt
10322,1038074,SILICON LABORATORIES INC,8-K/A,2015-04-29,edgar/data/1038074/0001104659-15-031576.txt
10323,1038074,SILICON LABORATORIES INC,8-K,2015-04-27,edgar/data/1038074/0001104659-15-030428.txt
10324,1038074,SILICON LABORATORIES INC,8-K,2015-04-29,edgar/data/1038074/0001104659-15-031276.txt
10325,1038074,SILICON LABORATORIES INC,SD,2015-05-28,edgar/data/1038074/0001104659-15-041584.txt
16460,1056696,MANHATTAN ASSOCIATES INC,10-Q,2015-04-28,edgar/data/1056696/0001564590-15-002910.txt
16461,1056696,MANHATTAN ASSOCIATES INC,4,2015-04-28,edgar/data/1056696/0001209191-15-036630.txt
16462,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-04,edgar/data/1056696/0001209191-15-038418.txt
16463,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-18,edgar/data/1056696/0001209191-15-043757.txt
16464,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-18,edgar/data/1056696/0001209191-15-043761.txt
16465,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-18,edgar/data/1056696/0001209191-15-043765.txt
16466,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-18,edgar/data/1056696/0001209191-15-043771.txt
16467,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-18,edgar/data/1056696/0001209191-15-043777.txt
16468,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-20,edgar/data/1056696/0001209191-15-044903.txt
16469,1056696,MANHATTAN ASSOCIATES INC,4,2015-05-26,edgar/data/1056696/0001209191-15-046664.txt
16470,1056696,MANHATTAN ASSOCIATES INC,8-K/A,2015-06-16,edgar/data/1056696/0001564590-15-005103.txt
16471,1056696,MANHATTAN ASSOCIATES INC,8-K,2015-04-21,edgar/data/1056696/0001564590-15-002721.txt
16472,1056696,MANHATTAN ASSOCIATES INC,8-K,2015-05-19,edgar/data/1056696/0001564590-15-004494.txt
16473,1056696,MANHATTAN ASSOCIATES INC,8-K,2015-06-12,edgar/data/1056696/0001564590-15-005053.txt
16474,1056696,MANHATTAN ASSOCIATES INC,ARS,2015-04-13,edgar/data/1056696/9999999997-15-008601.txt
16475,1056696,MANHATTAN ASSOCIATES INC,CORRESP,2015-05-01,edgar/data/1056696/0001564590-15-003161.txt
16476,1056696,MANHATTAN ASSOCIATES INC,DEF 14A,2015-04-10,edgar/data/1056696/0001564590-15-002515.txt
16477,1056696,MANHATTAN ASSOCIATES INC,UPLOAD,2015-04-16,edgar/data/1056696/0000000000-15-021454.txt
16478,1056696,MANHATTAN ASSOCIATES INC,UPLOAD,2015-06-11,edgar/data/1056696/0000000000-15-031204.txt
17869,1062449,BUFFALO WILD WINGS INC,10-Q,2015-05-05,edgar/data/1062449/0001062449-15-000017.txt
17870,1062449,BUFFALO WILD WINGS INC,4,2015-04-08,edgar/data/1062449/0001437749-15-007025.txt
17871,1062449,BUFFALO WILD WINGS INC,4,2015-04-08,edgar/data/1062449/0001437749-15-007026.txt
17872,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008753.txt
17873,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008754.txt
17874,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008755.txt
17875,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008756.txt
17876,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008757.txt
17877,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008758.txt
17878,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008759.txt
17879,1062449,BUFFALO WILD WINGS INC,4,2015-05-04,edgar/data/1062449/0001437749-15-008760.txt
17880,1062449,BUFFALO WILD WINGS INC,4,2015-05-05,edgar/data/1062449/0001437749-15-008960.txt
17881,1062449,BUFFALO WILD WINGS INC,4,2015-05-06,edgar/data/1062449/0001437749-15-009093.txt
17882,1062449,BUFFALO WILD WINGS INC,4,2015-05-06,edgar/data/1062449/0001437749-15-009094.txt
17883,1062449,BUFFALO WILD WINGS INC,4,2015-05-08,edgar/data/1062449/0001437749-15-009472.txt
17884,1062449,BUFFALO WILD WINGS INC,4,2015-05-11,edgar/data/1062449/0001437749-15-009646.txt
17885,1062449,BUFFALO WILD WINGS INC,4,2015-05-11,edgar/data/1062449/0001437749-15-009647.txt
17886,1062449,BUFFALO WILD WINGS INC,4,2015-05-11,edgar/data/1062449/0001437749-15-009648.txt
17887,1062449,BUFFALO WILD WINGS INC,4,2015-05-11,edgar/data/1062449/0001437749-15-009649.txt
17888,1062449,BUFFALO WILD WINGS INC,4,2015-05-11,edgar/data/1062449/0001437749-15-009650.txt
17889,1062449,BUFFALO WILD WINGS INC,4,2015-05-11,edgar/data/1062449/0001437749-15-009651.txt
17890,1062449,BUFFALO WILD WINGS INC,4,2015-05-11,edgar/data/1062449/0001437749-15-009652.txt
17891,1062449,BUFFALO WILD WINGS INC,4,2015-05-13,edgar/data/1062449/0001437749-15-009910.txt
17892,1062449,BUFFALO WILD WINGS INC,4,2015-05-14,edgar/data/1062449/0001437749-15-010116.txt
17893,1062449,BUFFALO WILD WINGS INC,4,2015-05-21,edgar/data/1062449/0001437749-15-010776.txt
17894,1062449,BUFFALO WILD WINGS INC,4,2015-05-21,edgar/data/1062449/0001437749-15-010777.txt
17895,1062449,BUFFALO WILD WINGS INC,4,2015-05-22,edgar/data/1062449/0001437749-15-010956.txt
17896,1062449,BUFFALO WILD WINGS INC,4,2015-06-09,edgar/data/1062449/0001437749-15-012083.txt
17897,1062449,BUFFALO WILD WINGS INC,4,2015-06-18,edgar/data/1062449/0001437749-15-012552.txt
17898,1062449,BUFFALO WILD WINGS INC,8-K,2015-04-09,edgar/data/1062449/0001062449-15-000010.txt
17899,1062449,BUFFALO WILD WINGS INC,8-K,2015-04-28,edgar/data/1062449/0001062449-15-000014.txt
17900,1062449,BUFFALO WILD WINGS INC,8-K,2015-05-11,edgar/data/1062449/0001062449-15-000019.txt
17901,1062449,BUFFALO WILD WINGS INC,8-K,2015-06-11,edgar/data/1062449/0001062449-15-000022.txt
21339,1077771,UMPQUA HOLDINGS CORP,10-Q,2015-05-07,edgar/data/1077771/0001077771-15-000132.txt
21340,1077771,UMPQUA HOLDINGS CORP,11-K,2015-06-29,edgar/data/1077771/0001077771-15-000168.txt
21341,1077771,UMPQUA HOLDINGS CORP,4/A,2015-05-06,edgar/data/1077771/0001077771-15-000128.txt
21342,1077771,UMPQUA HOLDINGS CORP,4,2015-04-02,edgar/data/1077771/0001077771-15-000098.txt
21343,1077771,UMPQUA HOLDINGS CORP,4,2015-04-02,edgar/data/1077771/0001077771-15-000099.txt
21344,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000106.txt
21345,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000107.txt
21346,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000108.txt
21347,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000109.txt
21348,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000110.txt
21349,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000111.txt
21350,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000112.txt
21351,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000113.txt
21352,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000114.txt
21353,1077771,UMPQUA HOLDINGS CORP,4,2015-04-20,edgar/data/1077771/0001077771-15-000115.txt
21354,1077771,UMPQUA HOLDINGS CORP,4,2015-04-24,edgar/data/1077771/0001077771-15-000119.txt
21355,1077771,UMPQUA HOLDINGS CORP,4,2015-04-27,edgar/data/1077771/0001077771-15-000121.txt
21356,1077771,UMPQUA HOLDINGS CORP,4,2015-04-30,edgar/data/1077771/0001077771-15-000124.txt
21357,1077771,UMPQUA HOLDINGS CORP,4,2015-04-30,edgar/data/1077771/0001077771-15-000125.txt
21358,1077771,UMPQUA HOLDINGS CORP,4,2015-05-06,edgar/data/1077771/0001077771-15-000129.txt
21359,1077771,UMPQUA HOLDINGS CORP,4,2015-05-12,edgar/data/1077771/0001077771-15-000136.txt
