,CIK,Company Name,Form Type,Date Filed,Filename,Text
167653,67215,DYCOM INDUSTRIES INC,8-K,2015-09-28,edgar/data/67215/0000067215-15-000039.txt,
171295,72331,NORDSON CORP,8-K,2015-08-20,edgar/data/72331/0001157523-15-002981.txt,
176454,775158,OSHKOSH CORP,8-K,2015-07-16,edgar/data/775158/0000897069-15-000410.txt,
176455,775158,OSHKOSH CORP,8-K,2015-07-30,edgar/data/775158/0001104659-15-054654.txt,
176456,775158,OSHKOSH CORP,8-K,2015-09-17,edgar/data/775158/0001104659-15-065713.txt,
176457,775158,OSHKOSH CORP,8-K,2015-09-21,edgar/data/775158/0001104659-15-066253.txt,
178179,793074,WERNER ENTERPRISES INC,8-K,2015-07-17,edgar/data/793074/0000793074-15-000024.txt,
178180,793074,WERNER ENTERPRISES INC,8-K,2015-07-20,edgar/data/793074/0000793074-15-000026.txt,
178181,793074,WERNER ENTERPRISES INC,8-K,2015-08-12,edgar/data/793074/0000793074-15-000032.txt,
178182,793074,WERNER ENTERPRISES INC,8-K,2015-08-28,edgar/data/793074/0000793074-15-000034.txt,
178183,793074,WERNER ENTERPRISES INC,8-K,2015-08-31,edgar/data/793074/0000793074-15-000036.txt,
178184,793074,WERNER ENTERPRISES INC,8-K,2015-09-02,edgar/data/793074/0000793074-15-000038.txt,
179298,801898,JOY GLOBAL INC,8-K,2015-08-24,edgar/data/801898/0000801898-15-000063.txt,
179299,801898,JOY GLOBAL INC,8-K,2015-09-03,edgar/data/801898/0000801898-15-000067.txt,
179300,801898,JOY GLOBAL INC,8-K,2015-09-25,edgar/data/801898/0000801898-15-000090.txt,
182939,822818,CLEAN HARBORS INC,8-K,2015-07-10,edgar/data/822818/0000822818-15-000019.txt,
182940,822818,CLEAN HARBORS INC,8-K,2015-08-05,edgar/data/822818/0001104659-15-056180.txt,
183743,82811,REGAL BELOIT CORP,8-K,2015-08-04,edgar/data/82811/0000082811-15-000102.txt,
186342,84839,ROLLINS INC,8-K,2015-07-06,edgar/data/84839/0001552781-15-000685.txt,
186343,84839,ROLLINS INC,8-K,2015-07-29,edgar/data/84839/0001552781-15-000721.txt,
186344,84839,ROLLINS INC,8-K,2015-07-29,edgar/data/84839/0001552781-15-000722.txt,
186881,853816,LANDSTAR SYSTEM INC,8-K,2015-07-23,edgar/data/853816/0001193125-15-261204.txt,
188099,861361,B/E AEROSPACE INC,8-K,2015-07-22,edgar/data/861361/0000947871-15-000492.txt,
188100,861361,B/E AEROSPACE INC,8-K,2015-07-31,edgar/data/861361/0000947871-15-000510.txt,
188101,861361,B/E AEROSPACE INC,8-K,2015-08-07,edgar/data/861361/0000947871-15-000531.txt,
188117,861459,GRANITE CONSTRUCTION INC,8-K,2015-07-17,edgar/data/861459/0001157523-15-002390.txt,
188118,861459,GRANITE CONSTRUCTION INC,8-K,2015-07-30,edgar/data/861459/0001157523-15-002629.txt,
189271,868857,AECOM,8-K,2015-07-06,edgar/data/868857/0001104659-15-049825.txt,
189272,868857,AECOM,8-K,2015-07-07,edgar/data/868857/0001104659-15-050126.txt,
189273,868857,AECOM,8-K,2015-07-10,edgar/data/868857/0001104659-15-050648.txt,
189274,868857,AECOM,8-K,2015-07-28,edgar/data/868857/0001104659-15-053824.txt,
189275,868857,AECOM,8-K,2015-08-11,edgar/data/868857/0001104659-15-058600.txt,
189276,868857,AECOM,8-K,2015-09-08,edgar/data/868857/0001104659-15-063971.txt,
189277,868857,AECOM,8-K,2015-09-10,edgar/data/868857/0001104659-15-064484.txt,
189278,868857,AECOM,8-K,2015-09-28,edgar/data/868857/0001104659-15-067727.txt,
189279,868857,AECOM,8-K,2015-09-30,edgar/data/868857/0001104659-15-068186.txt,
193805,887936,FTI CONSULTING INC,8-K,2015-07-31,edgar/data/887936/0001193125-15-273081.txt,
193806,887936,FTI CONSULTING INC,8-K,2015-08-03,edgar/data/887936/0001193125-15-275012.txt,
193807,887936,FTI CONSULTING INC,8-K,2015-08-07,edgar/data/887936/0001193125-15-283233.txt,
193808,887936,FTI CONSULTING INC,8-K,2015-08-14,edgar/data/887936/0001193125-15-290746.txt,
193809,887936,FTI CONSULTING INC,8-K,2015-09-01,edgar/data/887936/0001193125-15-309421.txt,
197186,900075,COPART INC,8-K,2015-09-22,edgar/data/900075/0001628280-15-007266.txt,
206634,97216,TEREX CORP,8-K,2015-07-20,edgar/data/97216/0000097216-15-000143.txt,
206635,97216,TEREX CORP,8-K,2015-07-29,edgar/data/97216/0000097216-15-000145.txt,
206636,97216,TEREX CORP,8-K,2015-07-31,edgar/data/97216/0000097216-15-000149.txt,
206637,97216,TEREX CORP,8-K,2015-08-13,edgar/data/97216/0000895345-15-000224.txt,
206638,97216,TEREX CORP,8-K,2015-08-19,edgar/data/97216/0000097216-15-000159.txt,
206639,97216,TEREX CORP,8-K,2015-09-14,edgar/data/97216/0000097216-15-000170.txt,
206857,99780,TRINITY INDUSTRIES INC,8-K,2015-07-24,edgar/data/99780/0000099780-15-000122.txt,
206858,99780,TRINITY INDUSTRIES INC,8-K,2015-08-04,edgar/data/99780/0000099780-15-000127.txt,
1046,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2015-10-22,edgar/data/1003078/0001003078-15-000072.txt,
1047,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2015-10-27,edgar/data/1003078/0001144204-15-060868.txt,
1048,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2015-12-17,edgar/data/1003078/0001003078-15-000097.txt,
2885,1012620,GENESEE & WYOMING INC,8-K,2015-10-02,edgar/data/1012620/0001193125-15-336505.txt,
2886,1012620,GENESEE & WYOMING INC,8-K,2015-10-30,edgar/data/1012620/0001157523-15-003575.txt,
2887,1012620,GENESEE & WYOMING INC,8-K,2015-12-14,edgar/data/1012620/0001193125-15-401999.txt,
2888,1012620,GENESEE & WYOMING INC,8-K,2015-12-15,edgar/data/1012620/0001193125-15-403173.txt,
5944,102729,VALMONT INDUSTRIES INC,8-K,2015-10-21,edgar/data/102729/0000900440-15-000113.txt,
5945,102729,VALMONT INDUSTRIES INC,8-K,2015-10-28,edgar/data/102729/0001104659-15-073524.txt,
10473,105016,WATSCO INC,8-K,2015-10-27,edgar/data/105016/0001193125-15-354016.txt,
10474,105016,WATSCO INC,8-K,2015-11-10,edgar/data/105016/0001193125-15-373521.txt,
12443,105634,EMCOR GROUP INC,8-K,2015-10-14,edgar/data/105634/0000105634-15-000180.txt,
12444,105634,EMCOR GROUP INC,8-K,2015-10-29,edgar/data/105634/0000105634-15-000192.txt,
12445,105634,EMCOR GROUP INC,8-K,2015-10-30,edgar/data/105634/0000105634-15-000197.txt,
12446,105634,EMCOR GROUP INC,8-K,2015-12-07,edgar/data/105634/0000105634-15-000240.txt,
12447,105634,EMCOR GROUP INC,8-K,2015-12-18,edgar/data/105634/0000105634-15-000244.txt,
14819,1069202,LENNOX INTERNATIONAL INC,8-K,2015-10-19,edgar/data/1069202/0001193125-15-346279.txt,
14820,1069202,LENNOX INTERNATIONAL INC,8-K,2015-11-18,edgar/data/1069202/0001193125-15-380409.txt,
19467,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2015-10-05,edgar/data/1094285/0001094285-15-000124.txt,
19468,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2015-10-06,edgar/data/1094285/0001094285-15-000127.txt,
19469,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2015-10-22,edgar/data/1094285/0001094285-15-000129.txt,
19470,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2015-10-29,edgar/data/1094285/0001094285-15-000133.txt,
19471,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2015-11-04,edgar/data/1094285/0001094285-15-000138.txt,
19472,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2015-11-06,edgar/data/1094285/0001094285-15-000142.txt,
19473,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2015-12-04,edgar/data/1094285/0001094285-15-000150.txt,
29363,1158463,JETBLUE AIRWAYS CORP,8-K,2015-10-27,edgar/data/1158463/0001158463-15-000075.txt,
29364,1158463,JETBLUE AIRWAYS CORP,8-K,2015-10-27,edgar/data/1158463/0001158463-15-000076.txt,
29365,1158463,JETBLUE AIRWAYS CORP,8-K,2015-12-11,edgar/data/1158463/0001158463-15-000085.txt,
161817,27996,DELUXE CORP,8-K,2015-10-19,edgar/data/27996/0000027996-15-000025.txt,
161818,27996,DELUXE CORP,8-K,2015-10-22,edgar/data/27996/0000027996-15-000028.txt,
161998,29644,DONALDSON CO INC,8-K,2015-10-15,edgar/data/29644/0000897101-15-001398.txt,
161999,29644,DONALDSON CO INC,8-K,2015-10-29,edgar/data/29644/0000897101-15-001456.txt,
162000,29644,DONALDSON CO INC,8-K,2015-11-20,edgar/data/29644/0000897101-15-001569.txt,
162001,29644,DONALDSON CO INC,8-K,2015-11-25,edgar/data/29644/0000897101-15-001586.txt,
162002,29644,DONALDSON CO INC,8-K,2015-12-07,edgar/data/29644/0000897101-15-001629.txt,
162003,29644,DONALDSON CO INC,8-K,2015-12-22,edgar/data/29644/0000897101-15-001699.txt,
164746,33619,ESTERLINE TECHNOLOGIES CORP,8-K,2015-11-19,edgar/data/33619/0001193125-15-382151.txt,
164747,33619,ESTERLINE TECHNOLOGIES CORP,8-K,2015-11-30,edgar/data/33619/0001193125-15-390702.txt,
167131,40211,GATX CORP,8-K,2015-10-22,edgar/data/40211/0000040211-15-000045.txt,
168157,48287,HNI CORP,8-K,2015-10-22,edgar/data/48287/0000048287-15-000031.txt,
168245,48898,HUBBELL INC,8-K,2015-10-22,edgar/data/48898/0001628280-15-007775.txt,
168246,48898,HUBBELL INC,8-K,2015-12-09,edgar/data/48898/0001193125-15-398938.txt,
168247,48898,HUBBELL INC,8-K,2015-12-21,edgar/data/48898/0001193125-15-408508.txt,
168248,48898,HUBBELL INC,8-K,2015-12-23,edgar/data/48898/0001193125-15-412174.txt,
169353,55242,KENNAMETAL INC,8-K,2015-10-02,edgar/data/55242/0000055242-15-000027.txt,
169354,55242,KENNAMETAL INC,8-K,2015-10-29,edgar/data/55242/0000055242-15-000029.txt,
169355,55242,KENNAMETAL INC,8-K,2015-11-03,edgar/data/55242/0000055242-15-000031.txt,
169356,55242,KENNAMETAL INC,8-K,2015-11-23,edgar/data/55242/0000055242-15-000035.txt,
169357,55242,KENNAMETAL INC,8-K,2015-12-15,edgar/data/55242/0000055242-15-000037.txt,
169417,56047,KIRBY CORP,8-K,2015-10-29,edgar/data/56047/0001140361-15-038805.txt,
169795,59527,LINCOLN ELECTRIC HOLDINGS INC,8-K,2015-10-30,edgar/data/59527/0000059527-15-000027.txt,
170552,67215,DYCOM INDUSTRIES INC,8-K,2015-10-05,edgar/data/67215/0000067215-15-000041.txt,
170553,67215,DYCOM INDUSTRIES INC,8-K,2015-11-24,edgar/data/67215/0000067215-15-000043.txt,
170554,67215,DYCOM INDUSTRIES INC,8-K,2015-11-24,edgar/data/67215/0000067215-15-000045.txt,
170555,67215,DYCOM INDUSTRIES INC,8-K,2015-11-25,edgar/data/67215/0000067215-15-000047.txt,
170556,67215,DYCOM INDUSTRIES INC,8-K,2015-12-03,edgar/data/67215/0000067215-15-000051.txt,
174318,72331,NORDSON CORP,8-K,2015-12-10,edgar/data/72331/0001157523-15-004020.txt,
179399,775158,OSHKOSH CORP,8-K,2015-10-29,edgar/data/775158/0001104659-15-073899.txt,
179400,775158,OSHKOSH CORP,8-K,2015-11-16,edgar/data/775158/0001104659-15-079343.txt,
181071,793074,WERNER ENTERPRISES INC,8-K,2015-10-20,edgar/data/793074/0000793074-15-000040.txt,
181072,793074,WERNER ENTERPRISES INC,8-K,2015-11-02,edgar/data/793074/0000793074-15-000045.txt,
181073,793074,WERNER ENTERPRISES INC,8-K,2015-11-16,edgar/data/793074/0000793074-15-000047.txt,
182323,801898,JOY GLOBAL INC,8-K,2015-12-16,edgar/data/801898/0000801898-15-000117.txt,
182324,801898,JOY GLOBAL INC,8-K,2015-12-18,edgar/data/801898/0000801898-15-000119.txt,
185935,822818,CLEAN HARBORS INC,8-K,2015-11-04,edgar/data/822818/0001104659-15-075542.txt,
186782,82811,REGAL BELOIT CORP,8-K,2015-11-09,edgar/data/82811/0000082811-15-000110.txt,
189310,84839,ROLLINS INC,8-K,2015-10-05,edgar/data/84839/0001552781-15-000896.txt,
189311,84839,ROLLINS INC,8-K,2015-10-08,edgar/data/84839/0001552781-15-000900.txt,
189312,84839,ROLLINS INC,8-K,2015-10-28,edgar/data/84839/0001552781-15-000954.txt,
189313,84839,ROLLINS INC,8-K,2015-10-28,edgar/data/84839/0001552781-15-000955.txt,
189781,853816,LANDSTAR SYSTEM INC,8-K,2015-10-22,edgar/data/853816/0001193125-15-350753.txt,
189782,853816,LANDSTAR SYSTEM INC,8-K,2015-12-08,edgar/data/853816/0001193125-15-397719.txt,
191044,861361,B/E AEROSPACE INC,8-K,2015-10-27,edgar/data/861361/0000947871-15-000759.txt,
191062,861459,GRANITE CONSTRUCTION INC,8-K,2015-11-02,edgar/data/861459/0001157523-15-003607.txt,
192203,868857,AECOM,8-K,2015-11-02,edgar/data/868857/0001104659-15-074917.txt,
192204,868857,AECOM,8-K,2015-11-10,edgar/data/868857/0001104659-15-077533.txt,
192205,868857,AECOM,8-K,2015-12-11,edgar/data/868857/0001104659-15-084133.txt,
192206,868857,AECOM,8-K,2015-12-22,edgar/data/868857/0001104659-15-086292.txt,
196449,887936,FTI CONSULTING INC,8-K,2015-10-29,edgar/data/887936/0001193125-15-358166.txt,
196450,887936,FTI CONSULTING INC,8-K,2015-10-30,edgar/data/887936/0001193125-15-360637.txt,
196451,887936,FTI CONSULTING INC,8-K,2015-11-02,edgar/data/887936/0001193125-15-362548.txt,
196452,887936,FTI CONSULTING INC,8-K,2015-11-06,edgar/data/887936/0001193125-15-370325.txt,
196453,887936,FTI CONSULTING INC,8-K,2015-11-06,edgar/data/887936/0001193125-15-370333.txt,
199734,900075,COPART INC,8-K,2015-10-15,edgar/data/900075/0001206774-15-003224.txt,
199735,900075,COPART INC,8-K,2015-11-23,edgar/data/900075/0001628280-15-008943.txt,
199736,900075,COPART INC,8-K,2015-11-23,edgar/data/900075/0001628280-15-008945.txt,
199737,900075,COPART INC,8-K,2015-12-04,edgar/data/900075/0001628280-15-009220.txt,
209437,97216,TEREX CORP,8-K,2015-10-13,edgar/data/97216/0000097216-15-000183.txt,
209438,97216,TEREX CORP,8-K,2015-10-19,edgar/data/97216/0000097216-15-000185.txt,
209439,97216,TEREX CORP,8-K,2015-10-20,edgar/data/97216/0000097216-15-000187.txt,
209440,97216,TEREX CORP,8-K,2015-10-22,edgar/data/97216/0000097216-15-000190.txt,
209441,97216,TEREX CORP,8-K,2015-12-14,edgar/data/97216/0000097216-15-000213.txt,
209665,99780,TRINITY INDUSTRIES INC,8-K,2015-10-23,edgar/data/99780/0000099780-15-000144.txt,
209666,99780,TRINITY INDUSTRIES INC,8-K,2015-10-30,edgar/data/99780/0000099780-15-000146.txt,
1433,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2016-01-06,edgar/data/1003078/0001003078-16-000121.txt,
1434,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2016-01-21,edgar/data/1003078/0001144204-16-076487.txt,
1435,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2016-01-25,edgar/data/1003078/0001144204-16-076832.txt,
4082,1012620,GENESEE & WYOMING INC,8-K,2016-02-08,edgar/data/1012620/0001299933-16-002017.txt,
4083,1012620,GENESEE & WYOMING INC,8-K,2016-02-09,edgar/data/1012620/0001157523-16-004505.txt,
8674,102729,VALMONT INDUSTRIES INC,8-K,2016-02-18,edgar/data/102729/0000900440-16-000141.txt,
8675,102729,VALMONT INDUSTRIES INC,8-K,2016-02-24,edgar/data/102729/0000900440-16-000143.txt,
8676,102729,VALMONT INDUSTRIES INC,8-K,2016-02-25,edgar/data/102729/0001104659-16-099753.txt,
17571,105016,WATSCO INC,8-K,2016-01-22,edgar/data/105016/0001193125-16-435072.txt,
17572,105016,WATSCO INC,8-K,2016-02-11,edgar/data/105016/0001193125-16-458576.txt,
20544,105634,EMCOR GROUP INC,8-K,2016-02-25,edgar/data/105634/0000105634-16-000299.txt,
20545,105634,EMCOR GROUP INC,8-K,2016-03-21,edgar/data/105634/0000105634-16-000319.txt,
24500,1069202,LENNOX INTERNATIONAL INC,8-K,2016-02-08,edgar/data/1069202/0001193125-16-453117.txt,
24501,1069202,LENNOX INTERNATIONAL INC,8-K,2016-02-10,edgar/data/1069202/0001193125-16-457085.txt,
30850,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2016-01-27,edgar/data/1094285/0001094285-16-000154.txt,
30851,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2016-02-04,edgar/data/1094285/0001094285-16-000172.txt,
44983,1158463,JETBLUE AIRWAYS CORP,8-K,2016-01-28,edgar/data/1158463/0001158463-16-000091.txt,
44984,1158463,JETBLUE AIRWAYS CORP,8-K,2016-01-28,edgar/data/1158463/0001158463-16-000092.txt,
44985,1158463,JETBLUE AIRWAYS CORP,8-K,2016-02-10,edgar/data/1158463/0001158463-16-000094.txt,
44986,1158463,JETBLUE AIRWAYS CORP,8-K,2016-02-16,edgar/data/1158463/0001158463-16-000097.txt,
44987,1158463,JETBLUE AIRWAYS CORP,8-K,2016-03-08,edgar/data/1158463/0001158463-16-000105.txt,
44988,1158463,JETBLUE AIRWAYS CORP,8-K,2016-03-11,edgar/data/1158463/0001158463-16-000107.txt,
44989,1158463,JETBLUE AIRWAYS CORP,8-K,2016-03-30,edgar/data/1158463/0001158463-16-000109.txt,
232536,27996,DELUXE CORP,8-K,2016-01-28,edgar/data/27996/0000027996-16-000047.txt,
232894,29644,DONALDSON CO INC,8-K,2016-01-28,edgar/data/29644/0000897101-16-001810.txt,
232895,29644,DONALDSON CO INC,8-K,2016-01-29,edgar/data/29644/0000897101-16-001819.txt,
232896,29644,DONALDSON CO INC,8-K,2016-02-05,edgar/data/29644/0000897101-16-001840.txt,
232897,29644,DONALDSON CO INC,8-K,2016-02-24,edgar/data/29644/0000897101-16-001904.txt,
232898,29644,DONALDSON CO INC,8-K,2016-03-01,edgar/data/29644/0000897101-16-001918.txt,
232899,29644,DONALDSON CO INC,8-K,2016-03-21,edgar/data/29644/0000897101-16-002052.txt,
237404,33619,ESTERLINE TECHNOLOGIES CORP,8-K,2016-02-04,edgar/data/33619/0001193125-16-450669.txt,
237405,33619,ESTERLINE TECHNOLOGIES CORP,8-K,2016-02-16,edgar/data/33619/0001193125-16-465215.txt,
241969,40211,GATX CORP,8-K,2016-01-21,edgar/data/40211/0000040211-16-000052.txt,
241970,40211,GATX CORP,8-K,2016-01-29,edgar/data/40211/0000040211-16-000055.txt,
241971,40211,GATX CORP,8-K,2016-03-08,edgar/data/40211/0000040211-16-000068.txt,
242585,42888,GRACO INC,8-K,2016-01-25,edgar/data/42888/0000042888-16-000007.txt,
243218,48287,HNI CORP,8-K,2016-01-11,edgar/data/48287/0000048287-16-000037.txt,
243219,48287,HNI CORP,8-K,2016-02-11,edgar/data/48287/0000048287-16-000041.txt,
243220,48287,HNI CORP,8-K,2016-02-18,edgar/data/48287/0000048287-16-000045.txt,
243221,48287,HNI CORP,8-K,2016-02-19,edgar/data/48287/0000048287-16-000048.txt,
243293,48898,HUBBELL INC,8-K,2016-01-04,edgar/data/48898/0001299933-16-001867.txt,
243294,48898,HUBBELL INC,8-K,2016-01-27,edgar/data/48898/0001299933-16-001974.txt,
243295,48898,HUBBELL INC,8-K,2016-01-28,edgar/data/48898/0001628280-16-010466.txt,
243296,48898,HUBBELL INC,8-K,2016-02-25,edgar/data/48898/0001193125-16-476459.txt,
243297,48898,HUBBELL INC,8-K,2016-03-01,edgar/data/48898/0001193125-16-488289.txt,
245096,55242,KENNAMETAL INC,8-K,2016-02-03,edgar/data/55242/0000055242-16-000039.txt,
245097,55242,KENNAMETAL INC,8-K,2016-02-05,edgar/data/55242/0001193125-16-451875.txt,
245098,55242,KENNAMETAL INC,8-K,2016-02-10,edgar/data/55242/0000055242-16-000043.txt,
245212,56047,KIRBY CORP,8-K,2016-01-28,edgar/data/56047/0001140361-16-048871.txt,
245722,59527,LINCOLN ELECTRIC HOLDINGS INC,8-K,2016-02-10,edgar/data/59527/0000059527-16-000031.txt,
245723,59527,LINCOLN ELECTRIC HOLDINGS INC,8-K,2016-02-23,edgar/data/59527/0000059527-16-000034.txt,
247028,67215,DYCOM INDUSTRIES INC,8-K,2016-02-24,edgar/data/67215/0000067215-16-000055.txt,
247029,67215,DYCOM INDUSTRIES INC,8-K,2016-02-24,edgar/data/67215/0000067215-16-000056.txt,
247030,67215,DYCOM INDUSTRIES INC,8-K,2016-02-26,edgar/data/67215/0000067215-16-000058.txt,
247031,67215,DYCOM INDUSTRIES INC,8-K,2016-03-16,edgar/data/67215/0000067215-16-000062.txt,
252621,72331,NORDSON CORP,8-K,2016-02-22,edgar/data/72331/0001157523-16-004681.txt,
252622,72331,NORDSON CORP,8-K,2016-03-02,edgar/data/72331/0001193125-16-490070.txt,
260948,775158,OSHKOSH CORP,8-K,2016-01-06,edgar/data/775158/0000897069-16-000576.txt,
260949,775158,OSHKOSH CORP,8-K,2016-01-28,edgar/data/775158/0001104659-16-091879.txt,
260950,775158,OSHKOSH CORP,8-K,2016-02-05,edgar/data/775158/0001104659-16-094223.txt,
263841,793074,WERNER ENTERPRISES INC,8-K,2016-01-19,edgar/data/793074/0000793074-16-000049.txt,
263842,793074,WERNER ENTERPRISES INC,8-K,2016-01-28,edgar/data/793074/0000793074-16-000052.txt,
265637,801898,JOY GLOBAL INC,8-K,2016-01-12,edgar/data/801898/0000801898-16-000126.txt,
265638,801898,JOY GLOBAL INC,8-K,2016-03-03,edgar/data/801898/0000801898-16-000150.txt,
265639,801898,JOY GLOBAL INC,8-K,2016-03-08,edgar/data/801898/0000801898-16-000155.txt,
271611,822818,CLEAN HARBORS INC,8-K,2016-01-11,edgar/data/822818/0000822818-16-000030.txt,
271612,822818,CLEAN HARBORS INC,8-K,2016-02-24,edgar/data/822818/0001104659-16-099430.txt,
271613,822818,CLEAN HARBORS INC,8-K,2016-03-11,edgar/data/822818/0000822818-16-000036.txt,
271614,822818,CLEAN HARBORS INC,8-K,2016-03-17,edgar/data/822818/0000822818-16-000038.txt,
272754,82811,REGAL BELOIT CORP,8-K,2016-02-09,edgar/data/82811/0000082811-16-000117.txt,
276366,84839,ROLLINS INC,8-K,2016-01-05,edgar/data/84839/0001552781-16-001191.txt,
276367,84839,ROLLINS INC,8-K,2016-01-21,edgar/data/84839/0001552781-16-001234.txt,
276368,84839,ROLLINS INC,8-K,2016-01-27,edgar/data/84839/0001552781-16-001255.txt,
276369,84839,ROLLINS INC,8-K,2016-01-27,edgar/data/84839/0001552781-16-001256.txt,
276370,84839,ROLLINS INC,8-K,2016-01-27,edgar/data/84839/0001552781-16-001257.txt,
276371,84839,ROLLINS INC,8-K,2016-03-01,edgar/data/84839/0001552781-16-001322.txt,
276372,84839,ROLLINS INC,8-K,2016-03-14,edgar/data/84839/0001552781-16-001401.txt,
277225,853816,LANDSTAR SYSTEM INC,8-K,2016-01-28,edgar/data/853816/0001193125-16-441904.txt,
277226,853816,LANDSTAR SYSTEM INC,8-K,2016-03-29,edgar/data/853816/0001193125-16-521438.txt,
279031,861361,B/E AEROSPACE INC,8-K,2016-02-02,edgar/data/861361/0000947871-16-000948.txt,
279065,861459,GRANITE CONSTRUCTION INC,8-K,2016-02-16,edgar/data/861459/0001157523-16-004593.txt,
279066,861459,GRANITE CONSTRUCTION INC,8-K,2016-02-25,edgar/data/861459/0001157523-16-004734.txt,
280565,868857,AECOM,8-K,2016-02-09,edgar/data/868857/0001104659-16-094905.txt,
280566,868857,AECOM,8-K,2016-03-04,edgar/data/868857/0001104659-16-102686.txt,
280567,868857,AECOM,8-K,2016-03-17,edgar/data/868857/0001104659-16-105589.txt,
287551,887936,FTI CONSULTING INC,8-K,2016-01-12,edgar/data/887936/0001193125-16-427952.txt,
287552,887936,FTI CONSULTING INC,8-K,2016-02-26,edgar/data/887936/0001193125-16-482335.txt,
287553,887936,FTI CONSULTING INC,8-K,2016-02-26,edgar/data/887936/0001193125-16-482387.txt,
287554,887936,FTI CONSULTING INC,8-K,2016-02-29,edgar/data/887936/0001193125-16-485736.txt,
287555,887936,FTI CONSULTING INC,8-K,2016-03-03,edgar/data/887936/0001193125-16-491799.txt,
287556,887936,FTI CONSULTING INC,8-K,2016-03-07,edgar/data/887936/0001193125-16-495382.txt,
292005,900075,COPART INC,8-K,2016-02-24,edgar/data/900075/0000900075-16-000015.txt,
292006,900075,COPART INC,8-K,2016-03-17,edgar/data/900075/0000900075-16-000021.txt,
308282,97216,TEREX CORP,8-K,2016-01-26,edgar/data/97216/0000097216-16-000228.txt,
308283,97216,TEREX CORP,8-K,2016-02-02,edgar/data/97216/0000097216-16-000231.txt,
308284,97216,TEREX CORP,8-K,2016-02-16,edgar/data/97216/0000097216-16-000240.txt,
308285,97216,TEREX CORP,8-K,2016-02-18,edgar/data/97216/0000097216-16-000242.txt,
308679,99780,TRINITY INDUSTRIES INC,8-K,2016-02-19,edgar/data/99780/0000099780-16-000166.txt,
308680,99780,TRINITY INDUSTRIES INC,8-K,2016-03-03,edgar/data/99780/0000099780-16-000170.txt,
1186,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2016-04-01,edgar/data/1003078/0001003078-16-000166.txt,
1187,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2016-04-06,edgar/data/1003078/0001003078-16-000169.txt,
1188,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2016-06-24,edgar/data/1003078/0001003078-16-000235.txt,
3463,1012620,GENESEE & WYOMING INC,8-K,2016-04-07,edgar/data/1012620/0001299933-16-002274.txt,
3464,1012620,GENESEE & WYOMING INC,8-K,2016-04-28,edgar/data/1012620/0001157523-16-005280.txt,
3465,1012620,GENESEE & WYOMING INC,8-K,2016-05-19,edgar/data/1012620/0001299933-16-002512.txt,
7374,102729,VALMONT INDUSTRIES INC,8-K,2016-04-21,edgar/data/102729/0001104659-16-112949.txt,
13433,105016,WATSCO INC,8-K,2016-04-20,edgar/data/105016/0001193125-16-547218.txt,
13434,105016,WATSCO INC,8-K,2016-06-09,edgar/data/105016/0001193125-16-616850.txt,
13435,105016,WATSCO INC,8-K,2016-06-30,edgar/data/105016/0001193125-16-638321.txt,
15459,105634,EMCOR GROUP INC,8-K,2016-04-18,edgar/data/105634/0000105634-16-000323.txt,
15460,105634,EMCOR GROUP INC,8-K,2016-04-28,edgar/data/105634/0000105634-16-000333.txt,
15461,105634,EMCOR GROUP INC,8-K,2016-06-02,edgar/data/105634/0000105634-16-000368.txt,
18452,1069202,LENNOX INTERNATIONAL INC,8-K,2016-04-18,edgar/data/1069202/0001193125-16-543967.txt,
18453,1069202,LENNOX INTERNATIONAL INC,8-K,2016-05-13,edgar/data/1069202/0001193125-16-590387.txt,
23873,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2016-04-28,edgar/data/1094285/0001094285-16-000197.txt,
23874,1094285,TELEDYNE TECHNOLOGIES INC,8-K,2016-05-05,edgar/data/1094285/0001094285-16-000221.txt,
35184,1158463,JETBLUE AIRWAYS CORP,8-K,2016-04-26,edgar/data/1158463/0001158463-16-000114.txt,
35185,1158463,JETBLUE AIRWAYS CORP,8-K,2016-04-26,edgar/data/1158463/0001158463-16-000115.txt,
35186,1158463,JETBLUE AIRWAYS CORP,8-K,2016-05-20,edgar/data/1158463/0001158463-16-000121.txt,
35187,1158463,JETBLUE AIRWAYS CORP,8-K,2016-06-10,edgar/data/1158463/0001158463-16-000124.txt,
